userId,authType,완료한 Stage
ID058011,SUMTOTAL,
IDFL-0024804,SUMTOTAL,4
ID063978,SUMTOTAL,4
ID067161,SUMTOTAL,4
IDFL-00283868,SUMTOTAL,4
ID009595,SUMTOTAL,4
ID062268,SUMTOTAL,4
ID030886,SUMTOTAL,4
ID062073,SUMTOTAL,4
IDFL-00269475,SUMTOTAL,4
IDFL-00274966,SUMTOTAL,4
IDFL-00270352,SUMTOTAL,4
ID066932,SUMTOTAL,4
ID065277,SUMTOTAL,4
IDFL-00291044,SUMTOTAL,4
ID009652,SUMTOTAL,4
IDFL-00291968,SUMTOTAL,4
ID002100,SUMTOTAL,4
IDFL-0020986,SUMTOTAL,4
IDFL-00287088,SUMTOTAL,4
ID050635,SUMTOTAL,4
ID052213,SUMTOTAL,4
IDFL-00294704,SUMTOTAL,4
IDFL-00291073,SUMTOTAL,4
IDFL-00269194,SUMTOTAL,4
ID066072,SUMTOTAL,4
IDFL-00293941,SUMTOTAL,4
ID067995,SUMTOTAL,4
IDFL-00288374,SUMTOTAL,4
IDFL-00291364,SUMTOTAL,4
IDFL-00290382,SUMTOTAL,4
ID004465,SUMTOTAL,4
IDFL-00265439,SUMTOTAL,4
IDFL-00293157,SUMTOTAL,4
IDFL-00283823,SUMTOTAL,4
ID067427,SUMTOTAL,4
ID034188,SUMTOTAL,4
ID028048,SUMTOTAL,4
ID060544,SUMTOTAL,4
IDFL-00288060,SUMTOTAL,4
ID064974,SUMTOTAL,4
IDFL-00291358,SUMTOTAL,4
IDFL-00292178,SUMTOTAL,4
ID057070,SUMTOTAL,4
ID065269,SUMTOTAL,4
ID065980,SUMTOTAL,4
IDKS-93141217,SUMTOTAL,4
ID068252,SUMTOTAL,3
ID060632,SUMTOTAL,4
ID068483,SUMTOTAL,4
IDFL-00291194,SUMTOTAL,4
ID003297,SUMTOTAL,4
IDAC-212950817,SUMTOTAL,4
ID047568,SUMTOTAL,4
ID047521,SUMTOTAL,4
IDFL-00269203,SUMTOTAL,4
IDFL-0020056,SUMTOTAL,4
ID046200,SUMTOTAL,4
ID052021,SUMTOTAL,4
IDAC-293880418,SUMTOTAL,4
ID068843,SUMTOTAL,4
IDFL-0025354,SUMTOTAL,4
ID041635,SUMTOTAL,4
IDFL-00291793,SUMTOTAL,4
IDFL-0020057,SUMTOTAL,4
IDFL-0020058,SUMTOTAL,4
ID063488,SUMTOTAL,4
IDFL-00266966,SUMTOTAL,4
ID003076,SUMTOTAL,4
ID042242,SUMTOTAL,4
IDFL-00280697,SUMTOTAL,4
IDFL-00272853,SUMTOTAL,4
IDFL-00267009,SUMTOTAL,4
IDFL-00293762,SUMTOTAL,4
ID065540,SUMTOTAL,4
ID004184,SUMTOTAL,4
IDFL-00293216,SUMTOTAL,4
IDFL-00270232,SUMTOTAL,4
ID065334,SUMTOTAL,4
IDFL-00290660,SUMTOTAL,4
IDFL-00293617,SUMTOTAL,4
IDFL-00265739,SUMTOTAL,4
IDFL-00282572,SUMTOTAL,4
ID054810,SUMTOTAL,4
ID068627,SUMTOTAL,4
ID039065,SUMTOTAL,4
IDFL-00290375,SUMTOTAL,4
IDFL-00294678,SUMTOTAL,4
IDFL-0015941,SUMTOTAL,4
IDFL-00288481,SUMTOTAL,4
ID000654,SUMTOTAL,4
IDFL-0012642,SUMTOTAL,4
ID038446,SUMTOTAL,4
IDFL-00285471,SUMTOTAL,4
IDFL-00293386,SUMTOTAL,4
IDFL-00268915,SUMTOTAL,4
IDFL-0020527,SUMTOTAL,4
IDFL-0020822,SUMTOTAL,4
ID048659,SUMTOTAL,4
IDFL-00294587,SUMTOTAL,4
IDFL-00291753,SUMTOTAL,4
ID054050,SUMTOTAL,4
ID055160,SUMTOTAL,4
IDFL-00270534,SUMTOTAL,4
ID068659,SUMTOTAL,4
IDFL-00291387,SUMTOTAL,4
IDFL-00291150,SUMTOTAL,4
IDFL-0017549,SUMTOTAL,4
IDFL-00274429,SUMTOTAL,4
IDFL-00282587,SUMTOTAL,4
IDFL-00274977,SUMTOTAL,4
ID068683,SUMTOTAL,4
IDFL-00285703,SUMTOTAL,4
IDFL-00284806,SUMTOTAL,4
IDFL-00284803,SUMTOTAL,4
IDFL-00289860,SUMTOTAL,4
IDFL-00267010,SUMTOTAL,4
IDFL-00291081,SUMTOTAL,4
ID032897,SUMTOTAL,4
IDFL-00269407,SUMTOTAL,4
ID047745,SUMTOTAL,4
ID060850,SUMTOTAL,4
IDFL-00284807,SUMTOTAL,4
IDAC-297050418,SUMTOTAL,4
ID048965,SUMTOTAL,4
IDFL-00291598,SUMTOTAL,4
IDFL-00285681,SUMTOTAL,4
ID059152,SUMTOTAL,4
ID047377,SUMTOTAL,4
IDFL-00285702,SUMTOTAL,4
ID059237,SUMTOTAL,4
IDFL-00284970,SUMTOTAL,4
ID060079,SUMTOTAL,4
ID045860,SUMTOTAL,4
IDFL-00285707,SUMTOTAL,4
ID045883,SUMTOTAL,4
ID058255,SUMTOTAL,4
IDAC-255970917,SUMTOTAL,4
ID054388,SUMTOTAL,4
IDFL-0023290,SUMTOTAL,4
ID034525,SUMTOTAL,4
ID050011,SUMTOTAL,4
IDFL-00290656,SUMTOTAL,4
ID059150,SUMTOTAL,4
ID056071,SUMTOTAL,4
ID068733,SUMTOTAL,4
ID063252,SUMTOTAL,4
IDFL-00264301,SUMTOTAL,4
ID007614,SUMTOTAL,4
IDFL-0023138,SUMTOTAL,4
IDFL-00291792,SUMTOTAL,4
IDFL-0017546,SUMTOTAL,4
ID062205,SUMTOTAL,4
ID066129,SUMTOTAL,4
IDFL-00285709,SUMTOTAL,4
IDFL-00290085,SUMTOTAL,4
IDFL-00292270,SUMTOTAL,4
ID065902,SUMTOTAL,4
ID033674,SUMTOTAL,4
IDAC-298120418,SUMTOTAL,4
IDFL-00292331,SUMTOTAL,4
IDFL-0021285,SUMTOTAL,4
IDFL-00292576,SUMTOTAL,4
IDFL-00294473,SUMTOTAL,4
ID028812,SUMTOTAL,4
ID061605,SUMTOTAL,4
ID027731,SUMTOTAL,4
IDFL-00290087,SUMTOTAL,4
IDFL-0015911,SUMTOTAL,4
IDFL-00268435,SUMTOTAL,4
ID050984,SUMTOTAL,4
ID040790,SUMTOTAL,4
ID064222,SUMTOTAL,4
ID066810,SUMTOTAL,4
ID054764,SUMTOTAL,4
ID058334,SUMTOTAL,4
IDFL-00270423,SUMTOTAL,4
IDFL-0006032,SUMTOTAL,4
ID046833,SUMTOTAL,4
IDFL-00292123,SUMTOTAL,4
IDFL-0019490,SUMTOTAL,4
ID066020,SUMTOTAL,4
ID066684,SUMTOTAL,4
IDFL-00292124,SUMTOTAL,4
IDFL-00288346,SUMTOTAL,4
IDFL-00277795,SUMTOTAL,4
IDFL-0026179,SUMTOTAL,4
ID054302,SUMTOTAL,4
IDFL-00292834,SUMTOTAL,4
ID064562,SUMTOTAL,4
ID058910,SUMTOTAL,4
ID058012,SUMTOTAL,4
ID058662,SUMTOTAL,4
IDFL-00270235,SUMTOTAL,4
ID059735,SUMTOTAL,4
ID050372,SUMTOTAL,4
IDFL-00282804,SUMTOTAL,4
IDFL-00260946,SUMTOTAL,4
IDFL-00266443,SUMTOTAL,4
IDFL-0003693,SUMTOTAL,4
IDFL-00292597,SUMTOTAL,4
IDFL-00266786,SUMTOTAL,4
IDFL-00269876,SUMTOTAL,4
IDFL-00265228,SUMTOTAL,4
IDFL-00284802,SUMTOTAL,4
IDFL-00284801,SUMTOTAL,4
IDFL-00285902,SUMTOTAL,4
IDFL-00284845,SUMTOTAL,4
IDFL-00284800,SUMTOTAL,4
IDFL-00292492,SUMTOTAL,4
IDFL-00292125,SUMTOTAL,4
ID035054,SUMTOTAL,4
IDFL-00292833,SUMTOTAL,4
IDFL-00293111,SUMTOTAL,4
ID068209,SUMTOTAL,4
IDAC-235410917,SUMTOTAL,4
ID053146,SUMTOTAL,4
ID061634,SUMTOTAL,4
ID068344,SUMTOTAL,4
ID058037,SUMTOTAL,4
ID046443,SUMTOTAL,4
IDFL-00269583,SUMTOTAL,4
ID045792,SUMTOTAL,4
ID062290,SUMTOTAL,4
IDFL-00269578,SUMTOTAL,4
ID058004,SUMTOTAL,4
IDFL-00292824,SUMTOTAL,4
ID056828,SUMTOTAL,4
ID067144,SUMTOTAL,4
IDFL-00291335,SUMTOTAL,4
IDFL-00291707,SUMTOTAL,4
ID066260,SUMTOTAL,4
ID068802,SUMTOTAL,4
ID053262,SUMTOTAL,4
IDFL-00293830,SUMTOTAL,4
ID046965,SUMTOTAL,4
ID032914,SUMTOTAL,4
ID065913,SUMTOTAL,4
ID053024,SUMTOTAL,4
IDFL-00293763,SUMTOTAL,4
IDFL-00291904,SUMTOTAL,4
IDFL-0012367,SUMTOTAL,4
ID064648,SUMTOTAL,4
IDFL-00260962,SUMTOTAL,4
IDFL-00270139,SUMTOTAL,4
IDFL-0020296,SUMTOTAL,4
IDFL-00280460,SUMTOTAL,4
IDFL-00282810,SUMTOTAL,4
ID048582,SUMTOTAL,4
ID050937,SUMTOTAL,4
IDFL-0019789,SUMTOTAL,4
ID065982,SUMTOTAL,4
IDFL-00291708,SUMTOTAL,4
IDFL-00285346,SUMTOTAL,4
IDFL-00280459,SUMTOTAL,4
IDFL-00294068,SUMTOTAL,4
IDAC-291890418,SUMTOTAL,4
IDFL-00290076,SUMTOTAL,4
ID065248,SUMTOTAL,4
IDFL-00281468,SUMTOTAL,4
ID065774,SUMTOTAL,4
IDFL-0016855,SUMTOTAL,4
ID068576,SUMTOTAL,4
IDFL-00286849,SUMTOTAL,4
ID062748,SUMTOTAL,4
IDFL-00292946,SUMTOTAL,4
IDFL-00261854,SUMTOTAL,4
IDFL-0020180,SUMTOTAL,4
ID058898,SUMTOTAL,4
ID053839,SUMTOTAL,4
ID062963,SUMTOTAL,4
ID063937,SUMTOTAL,4
IDAC-275760218,SUMTOTAL,4
ID066651,SUMTOTAL,4
ID068780,SUMTOTAL,4
IDFL-00282106,SUMTOTAL,4
IDFL-00291085,SUMTOTAL,4
ID027749,SUMTOTAL,4
IDFL-00266464,SUMTOTAL,4
IDFL-00293089,SUMTOTAL,4
IDFL-00261931,SUMTOTAL,4
ID062994,SUMTOTAL,4
IDFL-00282820,SUMTOTAL,4
ID062308,SUMTOTAL,4
IDFL-00292561,SUMTOTAL,4
IDFL-0009569,SUMTOTAL,4
ID051737,SUMTOTAL,4
IDFL-00273431,SUMTOTAL,4
ID047245,SUMTOTAL,4
ID068718,SUMTOTAL,4
IDKS-76870517,SUMTOTAL,4
IDFL-00280888,SUMTOTAL,4
IDFL-00280887,SUMTOTAL,4
IDFL-00279554,SUMTOTAL,4
IDFL-00294588,SUMTOTAL,4
ID056484,SUMTOTAL,4
ID033957,SUMTOTAL,4
IDFL-00293343,SUMTOTAL,4
IDFL-00288500,SUMTOTAL,4
ID044938,SUMTOTAL,4
IDFL-00266058,SUMTOTAL,4
IDFL-00280212,SUMTOTAL,4
IDFL-00271023,SUMTOTAL,4
ID067864,SUMTOTAL,4
ID047254,SUMTOTAL,4
ID051470,SUMTOTAL,4
ID034840,SUMTOTAL,4
ID038316,SUMTOTAL,4
ID064252,SUMTOTAL,4
IDFL-00294035,SUMTOTAL,4
ID058419,SUMTOTAL,4
IDFL-00292537,SUMTOTAL,4
IDFL-00284053,SUMTOTAL,4
ID055029,SUMTOTAL,4
ID068643,SUMTOTAL,4
IDAC-290830418,SUMTOTAL,4
IDFL-00262069,SUMTOTAL,4
ID068295,SUMTOTAL,4
ID062120,SUMTOTAL,4
IDFL-00293795,SUMTOTAL,4
ID047775,SUMTOTAL,4
IDFL-00293984,SUMTOTAL,4
IDFL-00260434,SUMTOTAL,4
IDFL-00285343,SUMTOTAL,4
ID064431,SUMTOTAL,4
IDFL-00263786,SUMTOTAL,4
ID039523,SUMTOTAL,4
ID065203,SUMTOTAL,4
ID066247,SUMTOTAL,4
ID064923,SUMTOTAL,4
IDFL-00267921,SUMTOTAL,4
IDFL-00264754,SUMTOTAL,4
ID068351,SUMTOTAL,4
IDFL-00273590,SUMTOTAL,4
ID036900,SUMTOTAL,4
IDFL-00274853,SUMTOTAL,4
ID059855,SUMTOTAL,4
ID004100,SUMTOTAL,4
ID048438,SUMTOTAL,4
ID055916,SUMTOTAL,4
IDFL-00291065,SUMTOTAL,4
ID067478,SUMTOTAL,4
ID065751,SUMTOTAL,4
IDFL-00287788,SUMTOTAL,4
ID041778,SUMTOTAL,4
ID055651,SUMTOTAL,4
IDFL-00293825,SUMTOTAL,4
ID047909,SUMTOTAL,4
ID052506,SUMTOTAL,4
IDFL-0019392,SUMTOTAL,4
ID068829,SUMTOTAL,4
IDFL-00270421,SUMTOTAL,4
ID061025,SUMTOTAL,4
IDFL-00289217,SUMTOTAL,4
ID043726,SUMTOTAL,4
IDKS-47500217,SUMTOTAL,4
IDFL-00293977,SUMTOTAL,4
ID037311,SUMTOTAL,4
IDAC-239290917,SUMTOTAL,4
IDFL-00292995,SUMTOTAL,4
ID009972,SUMTOTAL,4
IDFL-00288484,SUMTOTAL,4
ID059613,SUMTOTAL,4
IDFL-00291187,SUMTOTAL,4
IDFL-00291188,SUMTOTAL,4
ID061913,SUMTOTAL,4
ID065194,SUMTOTAL,4
ID063977,SUMTOTAL,4
ID062086,SUMTOTAL,4
IDFL-00281518,SUMTOTAL,4
ID051683,SUMTOTAL,4
IDFL-00283730,SUMTOTAL,4
ID068778,SUMTOTAL,4
ID068442,SUMTOTAL,4
ID061267,SUMTOTAL,4
ID068407,SUMTOTAL,4
IDFL-00285565,SUMTOTAL,4
IDFL-00293104,SUMTOTAL,4
IDFL-00285543,SUMTOTAL,4
IDFL-00294011,SUMTOTAL,4
ID009063,SUMTOTAL,4
IDFL-00291702,SUMTOTAL,4
IDFL-00291626,SUMTOTAL,4
IDFL-00293981,SUMTOTAL,4
ID004324,SUMTOTAL,4
ID055217,SUMTOTAL,4
IDFL-00280780,SUMTOTAL,4
IDFL-00284431,SUMTOTAL,4
IDFL-00268212,SUMTOTAL,4
IDFL-00291646,SUMTOTAL,4
IDFL-00271007,SUMTOTAL,4
ID044788,SUMTOTAL,4
IDFL-00284427,SUMTOTAL,4
IDFL-00290486,SUMTOTAL,4
IDFL-00281724,SUMTOTAL,4
ID048749,SUMTOTAL,4
IDFL-00293101,SUMTOTAL,4
IDFL-00284216,SUMTOTAL,4
ID060016,SUMTOTAL,4
IDFL-00266059,SUMTOTAL,4
ID064731,SUMTOTAL,
ID004112,SUMTOTAL,4
IDFL-00293835,SUMTOTAL,4
IDFL-00268372,SUMTOTAL,4
IDAC-159280517,SUMTOTAL,4
ID046351,SUMTOTAL,4
IDFL-00285539,SUMTOTAL,4
IDFL-00274117,SUMTOTAL,4
IDFL-00293561,SUMTOTAL,4
ID045760,SUMTOTAL,4
IDFL-00293836,SUMTOTAL,4
ID068413,SUMTOTAL,4
ID068814,SUMTOTAL,4
IDFL-00291758,SUMTOTAL,4
ID038101,SUMTOTAL,4
IDFL-00294401,SUMTOTAL,4
IDFL-00270922,SUMTOTAL,4
IDFL-00281414,SUMTOTAL,4
IDFL-00270832,SUMTOTAL,4
ID060644,SUMTOTAL,4
IDFL-00291384,SUMTOTAL,4
ID062993,SUMTOTAL,4
ID047040,SUMTOTAL,4
ID065458,SUMTOTAL,4
ID065246,SUMTOTAL,4
ID002470,SUMTOTAL,4
IDAC-252360917,SUMTOTAL,4
IDFL-00293837,SUMTOTAL,4
ID059308,SUMTOTAL,4
ID065072,SUMTOTAL,4
ID067106,SUMTOTAL,4
IDFL-00292590,SUMTOTAL,4
ID052422,SUMTOTAL,4
IDFL-00292588,SUMTOTAL,4
IDFL-00284433,SUMTOTAL,4
IDFL-00294494,SUMTOTAL,4
IDFL-00291195,SUMTOTAL,4
ID060379,SUMTOTAL,4
ID050933,SUMTOTAL,4
ID068846,SUMTOTAL,4
ID008507,SUMTOTAL,4
ID063612,SUMTOTAL,4
ID009811,SUMTOTAL,4
ID064959,SUMTOTAL,4
ID009342,SUMTOTAL,4
ID065794,SUMTOTAL,4
IDFL-00285011,SUMTOTAL,4
IDFL-00292284,SUMTOTAL,4
IDFL-00293647,SUMTOTAL,4
IDFL-00293649,SUMTOTAL,4
IDFL-00282757,SUMTOTAL,4
IDFL-0015767,SUMTOTAL,4
ID066582,SUMTOTAL,4
ID045963,SUMTOTAL,4
ID029449,SUMTOTAL,4
IDFL-00294535,SUMTOTAL,4
IDKS-61960317,SUMTOTAL,4
ID054241,SUMTOTAL,4
ID048417,SUMTOTAL,4
IDFL-00280473,SUMTOTAL,4
IDKS-47900217,SUMTOTAL,4
ID061197,SUMTOTAL,4
IDFL-00266281,SUMTOTAL,4
ID064097,SUMTOTAL,4
IDFL-00268944,SUMTOTAL,4
ID065502,SUMTOTAL,4
ID068773,SUMTOTAL,4
IDFL-0005270,SUMTOTAL,4
ID066679,SUMTOTAL,4
IDFL-0002265,SUMTOTAL,4
ID043583,SUMTOTAL,4
ID065513,SUMTOTAL,4
IDFL-00266953,SUMTOTAL,4
IDFL-00286683,SUMTOTAL,4
IDFL-00281959,SUMTOTAL,4
IDFL-00270458,SUMTOTAL,4
ID065425,SUMTOTAL,4
ID008068,SUMTOTAL,4
ID068263,SUMTOTAL,4
IDFL-00293196,SUMTOTAL,4
IDFL-0023576,SUMTOTAL,4
IDFL-0023132,SUMTOTAL,4
ID062705,SUMTOTAL,4
IDFL-00266494,SUMTOTAL,4
ID059137,SUMTOTAL,4
IDFL-0021360,SUMTOTAL,4
ID065356,SUMTOTAL,4
ID065675,SUMTOTAL,4
IDFL-0016129,SUMTOTAL,4
ID064173,SUMTOTAL,4
IDFL-00265570,SUMTOTAL,4
ID053855,SUMTOTAL,4
ID009139,SUMTOTAL,4
ID063472,SUMTOTAL,4
IDFL-00287296,SUMTOTAL,4
IDFL-00269105,SUMTOTAL,4
IDFL-00274821,SUMTOTAL,4
IDFL-00289273,SUMTOTAL,4
IDFL-00291084,SUMTOTAL,4
IDFL-00289269,SUMTOTAL,4
ID068847,SUMTOTAL,4
IDFL-00266495,SUMTOTAL,4
IDFL-00287083,SUMTOTAL,4
ID040931,SUMTOTAL,4
ID068860,SUMTOTAL,4
ID055902,SUMTOTAL,4
IDFL-00294293,SUMTOTAL,4
IDFL-00290227,SUMTOTAL,4
ID065723,SUMTOTAL,4
ID064616,SUMTOTAL,4
IDFL-00294016,SUMTOTAL,4
ID056863,SUMTOTAL,4
ID061763,SUMTOTAL,4
IDFL-00279934,SUMTOTAL,4
IDFL-00287303,SUMTOTAL,4
ID049683,SUMTOTAL,4
ID037083,SUMTOTAL,4
IDFL-00268339,SUMTOTAL,4
IDFL-0020764,SUMTOTAL,4
IDFL-00294015,SUMTOTAL,4
ID066239,SUMTOTAL,4
ID033741,SUMTOTAL,4
IDFL-00265838,SUMTOTAL,4
ID059711,SUMTOTAL,4
IDFL-00284027,SUMTOTAL,4
IDFL-00273196,SUMTOTAL,4
IDFL-00270523,SUMTOTAL,4
IDFL-00284361,SUMTOTAL,4
ID062461,SUMTOTAL,4
IDFL-00277833,SUMTOTAL,4
ID068837,SUMTOTAL,4
IDFL-00291064,SUMTOTAL,4
IDFL-00291013,SUMTOTAL,4
ID065459,SUMTOTAL,4
ID055972,SUMTOTAL,4
ID065271,SUMTOTAL,4
ID061352,SUMTOTAL,4
IDFL-00294158,SUMTOTAL,4
ID045934,SUMTOTAL,4
IDFL-00293776,SUMTOTAL,4
IDFL-0020762,SUMTOTAL,4
ID008623,SUMTOTAL,4
IDFL-00261371,SUMTOTAL,4
IDFL-00290520,SUMTOTAL,4
IDFL-00270798,SUMTOTAL,4
ID029554,SUMTOTAL,4
IDAC-271521217,SUMTOTAL,4
IDFL-00280437,SUMTOTAL,4
ID068745,SUMTOTAL,4
IDFL-00286793,SUMTOTAL,4
IDFL-00275044,SUMTOTAL,4
ID068739,SUMTOTAL,4
IDAC-309730718,SUMTOTAL,4
ID066741,SUMTOTAL,4
ID065119,SUMTOTAL,4
IDFL-00288486,SUMTOTAL,4
IDFL-00281720,SUMTOTAL,4
IDFL-00281719,SUMTOTAL,4
ID054228,SUMTOTAL,4
IDFL-00280864,SUMTOTAL,4
ID062921,SUMTOTAL,4
IDAC-216620817,SUMTOTAL,4
ID063268,SUMTOTAL,4
IDFL-0003008,SUMTOTAL,4
IDFL-00294620,SUMTOTAL,4
IDFL-00277688,SUMTOTAL,4
ID028394,SUMTOTAL,4
ID039876,SUMTOTAL,4
IDFL-00294631,SUMTOTAL,4
IDFL-00291623,SUMTOTAL,4
IDFL-00268096,SUMTOTAL,4
IDFL-0003103,SUMTOTAL,4
ID068214,SUMTOTAL,4
ID026874,SUMTOTAL,4
ID058111,SUMTOTAL,4
ID039315,SUMTOTAL,4
IDFL-0022732,SUMTOTAL,4
ID043778,SUMTOTAL,4
IDFL-0025241,SUMTOTAL,4
ID047967,SUMTOTAL,4
ID058971,SUMTOTAL,4
IDFL-00268444,SUMTOTAL,4
ID067337,SUMTOTAL,4
IDFL-00294632,SUMTOTAL,4
IDFL-00283974,SUMTOTAL,4
ID058520,SUMTOTAL,4
ID059844,SUMTOTAL,4
ID002074,SUMTOTAL,4
IDFL-00283741,SUMTOTAL,4
ID034800,SUMTOTAL,4
IDFL-00261504,SUMTOTAL,4
IDFL-00293916,SUMTOTAL,4
IDFL-0011171,SUMTOTAL,4
ID067984,SUMTOTAL,4
ID063914,SUMTOTAL,4
ID068354,SUMTOTAL,4
IDFL-00292877,SUMTOTAL,4
ID065035,SUMTOTAL,4
IDFL-00294633,SUMTOTAL,4
IDFL-00274048,SUMTOTAL,4
IDFL-00293841,SUMTOTAL,4
IDFL-00268249,SUMTOTAL,4
IDFL-00291268,SUMTOTAL,4
IDFL-00265867,SUMTOTAL,4
ID065308,SUMTOTAL,4
IDFL-00292126,SUMTOTAL,4
IDFL-00293149,SUMTOTAL,4
ID067030,SUMTOTAL,4
IDFL-00289005,SUMTOTAL,4
IDFL-00294360,SUMTOTAL,4
IDFL-0018298,SUMTOTAL,4
IDFL-0022740,SUMTOTAL,4
ID049453,SUMTOTAL,4
ID061720,SUMTOTAL,4
IDFL-00277692,SUMTOTAL,4
IDFL-00292475,SUMTOTAL,4
IDFL-00292876,SUMTOTAL,4
ID049836,SUMTOTAL,4
IDFL-00276922,SUMTOTAL,4
IDFL-0005041,SUMTOTAL,4
ID064564,SUMTOTAL,4
IDFL-00291069,SUMTOTAL,4
ID063652,SUMTOTAL,4
ID037084,SUMTOTAL,4
IDFL-00280474,SUMTOTAL,4
ID009805,SUMTOTAL,4
IDFL-00282760,SUMTOTAL,4
IDFL-00287356,SUMTOTAL,4
ID060070,SUMTOTAL,4
IDFL-00279988,SUMTOTAL,4
IDFL-0022739,SUMTOTAL,4
IDFL-0018957,SUMTOTAL,4
IDFL-00261775,SUMTOTAL,4
ID067983,SUMTOTAL,4
IDFL-00293954,SUMTOTAL,4
IDFL-00281666,SUMTOTAL,4
ID066210,SUMTOTAL,4
IDFL-00285085,SUMTOTAL,4
ID067684,SUMTOTAL,4
ID056527,SUMTOTAL,4
IDKS-89721117,SUMTOTAL,4
IDFL-0024604,SUMTOTAL,4
ID068874,SUMTOTAL,4
IDFL-0015514,SUMTOTAL,4
IDFL-00268121,SUMTOTAL,4
IDFL-00284359,SUMTOTAL,4
IDFL-00281415,SUMTOTAL,4
IDFL-00280389,SUMTOTAL,4
IDFL-00294606,SUMTOTAL,4
IDFL-0022311,SUMTOTAL,4
IDFL-00269768,SUMTOTAL,4
ID051754,SUMTOTAL,4
IDFL-00280475,SUMTOTAL,4
IDFL-00290094,SUMTOTAL,4
IDFL-0022781,SUMTOTAL,4
IDFL-0016822,SUMTOTAL,4
IDFL-00294505,SUMTOTAL,4
ID065406,SUMTOTAL,4
ID065003,SUMTOTAL,4
ID060397,SUMTOTAL,4
IDFL-00268857,SUMTOTAL,4
IDFL-00283606,SUMTOTAL,4
IDFL-00284276,SUMTOTAL,4
ID011391,SUMTOTAL,4
ID056040,SUMTOTAL,4
IDFL-00282447,SUMTOTAL,4
IDKS-34870516,SUMTOTAL,4
IDFL-00289409,SUMTOTAL,4
ID061011,SUMTOTAL,4
ID068498,SUMTOTAL,4
IDFL-00290480,SUMTOTAL,4
ID033318,SUMTOTAL,4
IDFL-00260964,SUMTOTAL,4
IDFL-00290059,SUMTOTAL,4
IDFL-00293821,SUMTOTAL,4
IDFL-00293820,SUMTOTAL,4
IDFL-00283505,SUMTOTAL,4
IDFL-00283780,SUMTOTAL,4
ID068597,SUMTOTAL,4
IDFL-00264442,SUMTOTAL,4
ID060595,SUMTOTAL,4
ID041907,SUMTOTAL,4
IDFL-00267865,SUMTOTAL,4
IDFL-00291383,SUMTOTAL,4
IDFL-00268219,SUMTOTAL,4
IDFL-00294404,SUMTOTAL,4
IDFL-00264921,SUMTOTAL,4
IDFL-00286378,SUMTOTAL,4
IDFL-00287081,SUMTOTAL,4
IDFL-00292474,SUMTOTAL,4
ID066294,SUMTOTAL,4
ID065996,SUMTOTAL,4
ID047190,SUMTOTAL,4
IDFL-00285890,SUMTOTAL,4
IDFL-00293241,SUMTOTAL,4
IDFL-00294510,SUMTOTAL,4
ID067175,SUMTOTAL,4
IDFL-00267533,SUMTOTAL,4
ID066301,SUMTOTAL,4
IDFL-00289233,SUMTOTAL,4
ID064928,SUMTOTAL,4
ID057936,SUMTOTAL,4
IDFL-00293808,SUMTOTAL,4
ID067930,SUMTOTAL,4
IDFL-0023513,SUMTOTAL,4
ID049592,SUMTOTAL,4
IDFL-00293955,SUMTOTAL,4
ID066428,SUMTOTAL,4
IDFL-00292851,SUMTOTAL,4
IDFL-00265957,SUMTOTAL,4
ID065809,SUMTOTAL,4
ID058152,SUMTOTAL,4
ID068487,SUMTOTAL,4
IDFL-00269986,SUMTOTAL,4
IDFL-00280877,SUMTOTAL,4
IDFL-00273327,SUMTOTAL,4
IDFL-00290067,SUMTOTAL,4
IDFL-00290018,SUMTOTAL,4
IDFL-00293761,SUMTOTAL,4
IDFL-00281973,SUMTOTAL,4
IDFL-00269930,SUMTOTAL,4
IDFL-0021969,SUMTOTAL,4
IDFL-00293760,SUMTOTAL,4
IDFL-00279456,SUMTOTAL,4
IDFL-00292775,SUMTOTAL,4
IDFL-00266571,SUMTOTAL,4
IDFL-0019230,SUMTOTAL,4
IDFL-00291190,SUMTOTAL,4
IDFL-00293759,SUMTOTAL,4
ID064899,SUMTOTAL,4
IDFL-00285653,SUMTOTAL,4
IDFL-00294128,SUMTOTAL,4
IDFL-00293764,SUMTOTAL,4
ID053512,SUMTOTAL,4
ID045797,SUMTOTAL,4
IDFL-00292109,SUMTOTAL,4
IDFL-0020945,SUMTOTAL,4
IDFL-00287674,SUMTOTAL,4
ID053626,SUMTOTAL,4
IDFL-00284301,SUMTOTAL,4
ID068322,SUMTOTAL,4
IDFL-00284302,SUMTOTAL,4
IDFL-00273385,SUMTOTAL,4
IDFL-00293964,SUMTOTAL,4
ID048758,SUMTOTAL,4
IDFL-0025519,SUMTOTAL,4
ID065430,SUMTOTAL,4
ID037646,SUMTOTAL,4
IDFL-00274049,SUMTOTAL,4
ID057397,SUMTOTAL,4
IDFL-00294127,SUMTOTAL,4
IDFL-00286262,SUMTOTAL,4
IDFL-00263312,SUMTOTAL,4
IDFL-00283607,SUMTOTAL,4
IDFL-00280289,SUMTOTAL,4
IDFL-00268537,SUMTOTAL,4
IDFL-00292491,SUMTOTAL,4
IDAC-210270817,SUMTOTAL,4
IDFL-00291759,SUMTOTAL,4
IDFL-00292713,SUMTOTAL,4
IDFL-00286260,SUMTOTAL,4
IDFL-00293105,SUMTOTAL,4
IDFL-00293008,SUMTOTAL,4
ID061114,SUMTOTAL,4
IDFL-00279529,SUMTOTAL,4
